snapshot_fecha_key,fecha_arribo_gye_key,fecha_salida_autorizada_key,fecha_arribo_key,fecha_cas_key,plan_llegada_grupasa_key,plan_llegada_patio_key,plan_devolucion_vacio_key,contenedor_key,status_key,bodega_key,fecha_snapshot,contenedor_id,pedido,parcial,naviera,puerto,deposito_vacio,fecha_arribo_gye,fecha_salida_autorizada,fecha_arribo,fecha_cas,plan_llegada_grupasa,hora_descarga,plan_slot_grupasa,tipo_asignacion_grupasa,plan_llegada_patio,plan_devolucion_vacio,cumplimiento_grupasa,cumplimiento_galagans,dias_puerto_a_patio,dias_patio_a_bodega,dias_bodega_a_deposito,alerta_cas,cas_vencido
20260327,20260306,20260309,20260313,20260326,20260320,20260313,20260320,471,10,9,2026-03-27,MSBU5547879,8000215 P2 FSC GE,RE-06205,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-13,2026-03-26,2026-03-20,,,directa_hoja,2026-03-13,2026-03-20,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260320,20260323,20260326,20260409,,20260326,,472,30,0,2026-03-27,MSBU5560166,8000236 P4 FSC GE,RE-04220,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-23,2026-03-26,2026-04-09,,,,directa_hoja,2026-03-26,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260301,20260303,20260304,20260315,20260311,20260304,20260311,473,10,9,2026-03-27,MSBU5608275,8000242 P2 P3 FSC GG,RE-05051,MSC,TPG,MEDLOG,2026-03-01,2026-03-03,2026-03-04,2026-03-15,2026-03-11,,,directa_hoja,2026-03-04,2026-03-11,PENDIENTE,CUMPLE,3.0,,,False,False
20260327,20260306,20260309,20260313,20260326,20260320,20260313,20260320,474,10,9,2026-03-27,MSBU6526593,8000215 P2 FSC GE,RE-06205,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-13,2026-03-26,2026-03-20,,,directa_hoja,2026-03-13,2026-03-20,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260301,20260305,20260307,20260321,20260310,20260307,20260310,475,10,9,2026-03-27,MSBU6539841,8000218 P1 FSC GE,RE-54910,MSC,NAPORTEC,MEDLOG,2026-03-01,2026-03-05,2026-03-07,2026-03-21,2026-03-10,,,directa_hoja,2026-03-07,2026-03-10,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260215,20260219,20260223,20260307,20260306,20260223,20260306,480,10,9,2026-03-27,MSBU6849385,8000214 P2 FSC GG,RE-54128,MSC,NAPORTEC,MEDLOG,2026-02-15,2026-02-19,2026-02-23,2026-03-07,2026-03-06,,,directa_hoja,2026-02-23,2026-03-06,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260306,20260309,20260313,20260326,20260320,20260313,20260320,481,10,9,2026-03-27,MSBU6871692,8000215 P2 FSC GE,RE-06205,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-13,2026-03-26,2026-03-20,,,directa_hoja,2026-03-13,2026-03-20,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260215,20260219,20260223,20260307,20260306,20260223,20260306,482,10,9,2026-03-27,MSBU6906274,8000214 P2 FSC GG,RE-54128,MSC,NAPORTEC,MEDLOG,2026-02-15,2026-02-19,2026-02-23,2026-03-07,2026-03-06,,,directa_hoja,2026-02-23,2026-03-06,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260215,20260219,20260223,20260307,20260306,20260223,20260306,484,10,9,2026-03-27,MSBU6955089,8000214 P2 FSC GG,RE-54128,MSC,NAPORTEC,MEDLOG,2026-02-15,2026-02-19,2026-02-23,2026-03-07,2026-03-06,,,directa_hoja,2026-02-23,2026-03-06,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260214,20260219,20260221,20260306,20260305,20260221,20260305,486,10,9,2026-03-27,MSBU7111293,8000215 P1 FSC GG,RE-54392,MSC,TPG,MEDLOG,2026-02-14,2026-02-19,2026-02-21,2026-03-06,2026-03-05,,,directa_hoja,2026-02-21,2026-03-05,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260317,20260310,20260318,496,10,9,2026-03-27,MSBU7425720,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-17,,,directa_hoja,2026-03-10,2026-03-18,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260306,20260309,20260311,20260327,20260319,20260311,20260320,497,10,9,2026-03-27,MSBU7472526,8000229 P1 FSC GE,RE-06198,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-11,2026-03-27,2026-03-19,,,directa_hoja,2026-03-11,2026-03-20,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260214,20260219,20260221,20260306,20260305,20260221,20260305,498,10,9,2026-03-27,MSBU7536997,8000215 P1 FSC GG,RE-54392,MSC,TPG,MEDLOG,2026-02-14,2026-02-19,2026-02-21,2026-03-06,2026-03-05,,,directa_hoja,2026-02-21,2026-03-05,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260214,20260219,20260221,20260306,20260305,20260221,20260305,499,10,9,2026-03-27,MSBU7544539,8000215 P1 FSC GG,RE-54392,MSC,TPG,MEDLOG,2026-02-14,2026-02-19,2026-02-21,2026-03-06,2026-03-05,,,directa_hoja,2026-02-21,2026-03-05,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260320,20260324,20260325,20260409,,20260325,,500,30,0,2026-03-27,MSBU8125727,8000236 P1 FSC GE,RE-03395,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-24,2026-03-25,2026-04-09,,,,directa_hoja,2026-03-25,,SIN_PLAN,CUMPLE,5.0,,,False,False
20260327,20260315,20260317,20260320,20260329,20260327,20260320,,503,30,0,2026-03-27,MSBU8277150,5700011108 P2 GG,RE-07749,MSC,TPG,MEDLOG,2026-03-15,2026-03-17,2026-03-20,2026-03-29,2026-03-27,,,directa_hoja,2026-03-20,,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260214,20260219,20260221,20260306,20260305,20260221,20260305,507,10,9,2026-03-27,MSCU5148698,8000215 P1 FSC GG,RE-54392,MSC,TPG,MEDLOG,2026-02-14,2026-02-19,2026-02-21,2026-03-06,2026-03-05,,,directa_hoja,2026-02-21,2026-03-05,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260313,20260310,20260313,510,10,14,2026-03-27,MSCU5239951,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-13,,,directa_hoja,2026-03-10,2026-03-13,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260315,20260310,20260315,512,10,14,2026-03-27,MSCU5332133,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-15,,,directa_hoja,2026-03-10,2026-03-15,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260320,20260324,20260325,20260409,,20260325,,513,30,0,2026-03-27,MSCU5367757,8000236 P1 FSC GE,RE-03395,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-24,2026-03-25,2026-04-09,,,,directa_hoja,2026-03-25,,SIN_PLAN,CUMPLE,5.0,,,False,False
20260327,20260320,20260323,20260326,20260409,,20260326,,527,30,0,2026-03-27,MSDU5590872,8000236 P4 FSC GE,RE-04220,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-23,2026-03-26,2026-04-09,,,,directa_hoja,2026-03-26,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260317,20260310,20260317,528,10,9,2026-03-27,MSDU5603687,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-17,,,directa_hoja,2026-03-10,2026-03-17,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260320,20260323,20260326,20260409,,20260326,,529,30,0,2026-03-27,MSDU5622455,8000236 P4 FSC GE,RE-04220,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-23,2026-03-26,2026-04-09,,,,directa_hoja,2026-03-26,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260306,20260309,20260314,20260326,20260320,20260314,20260321,531,10,9,2026-03-27,MSDU5714171,8000215 P2 FSC GE,RE-06205,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-14,2026-03-26,2026-03-20,,,directa_hoja,2026-03-14,2026-03-21,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260214,20260219,20260221,20260306,20260305,20260221,20260305,533,10,9,2026-03-27,MSDU5915197,8000215 P1 FSC GG,RE-54392,MSC,TPG,MEDLOG,2026-02-14,2026-02-19,2026-02-21,2026-03-06,2026-03-05,,,directa_hoja,2026-02-21,2026-03-05,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260320,20260324,20260325,20260409,,20260325,,534,30,0,2026-03-27,MSDU5967117,8000236 P1 FSC GE,RE-03395,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-24,2026-03-25,2026-04-09,,,,directa_hoja,2026-03-25,,SIN_PLAN,CUMPLE,5.0,,,False,False
20260327,20260306,20260309,20260311,20260327,20260319,20260311,20260320,539,10,9,2026-03-27,MSDU6163556,8000229 P1 FSC GE,RE-06198,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-11,2026-03-27,2026-03-19,,,directa_hoja,2026-03-11,2026-03-20,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260306,20260309,20260312,20260327,20260318,20260312,20260318,541,10,9,2026-03-27,MSDU6213451,8000229 P1 FSC GE,RE-06198,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-12,2026-03-27,2026-03-18,,,directa_hoja,2026-03-12,2026-03-18,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260306,20260309,20260313,20260326,20260320,20260313,20260320,542,10,9,2026-03-27,MSDU6217040,8000215 P2 FSC GE,RE-06205,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-13,2026-03-26,2026-03-20,,,directa_hoja,2026-03-13,2026-03-20,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260315,20260317,20260320,20260329,20260327,20260320,,545,30,0,2026-03-27,MSDU6396162,5700011108 P2 GG,RE-07749,MSC,TPG,MEDLOG,2026-03-15,2026-03-17,2026-03-20,2026-03-29,2026-03-27,,,directa_hoja,2026-03-20,,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260306,20260309,20260311,20260327,20260319,20260311,20260320,548,10,9,2026-03-27,MSDU6466470,8000229 P1 FSC GE,RE-06198,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-11,2026-03-27,2026-03-19,,,directa_hoja,2026-03-11,2026-03-20,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260315,20260310,20260315,550,10,14,2026-03-27,MSDU6533223,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-15,,,directa_hoja,2026-03-10,2026-03-15,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260306,20260309,20260312,20260327,20260319,20260312,20260319,555,10,9,2026-03-27,MSDU6780901,8000229 P1 FSC GE,RE-06198,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-12,2026-03-27,2026-03-19,,,directa_hoja,2026-03-12,2026-03-19,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260318,20260310,20260318,556,10,9,2026-03-27,MSDU6841015,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-18,,,directa_hoja,2026-03-10,2026-03-18,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260317,20260310,20260317,557,10,9,2026-03-27,MSDU6895114,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-17,,,directa_hoja,2026-03-10,2026-03-17,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260215,20260219,20260223,20260307,20260306,20260223,20260306,559,10,9,2026-03-27,MSDU6959353,8000214 P2 FSC GG,RE-54128,MSC,NAPORTEC,MEDLOG,2026-02-15,2026-02-19,2026-02-23,2026-03-07,2026-03-06,,,directa_hoja,2026-02-23,2026-03-06,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260301,20260305,20260307,20260321,20260310,20260307,20260310,564,10,9,2026-03-27,MSDU7198407,8000218 P1 FSC GE,RE-54910,MSC,NAPORTEC,MEDLOG,2026-03-01,2026-03-05,2026-03-07,2026-03-21,2026-03-10,,,directa_hoja,2026-03-07,2026-03-10,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260320,20260324,20260325,20260409,,20260325,,567,30,0,2026-03-27,MSDU7429390,8000236 P1 FSC GE,RE-03395,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-24,2026-03-25,2026-04-09,,,,directa_hoja,2026-03-25,,SIN_PLAN,CUMPLE,5.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260313,20260310,20260313,570,10,14,2026-03-27,MSDU7528160,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-13,,,directa_hoja,2026-03-10,2026-03-13,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260306,20260309,20260311,20260327,20260319,20260311,20260320,574,10,9,2026-03-27,MSDU7770298,8000229 P1 FSC GE,RE-06198,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-11,2026-03-27,2026-03-19,,,directa_hoja,2026-03-11,2026-03-20,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260320,20260324,20260325,20260409,,20260325,,580,30,0,2026-03-27,MSDU7995273,8000236 P1 FSC GE,RE-03395,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-24,2026-03-25,2026-04-09,,,,directa_hoja,2026-03-25,,SIN_PLAN,CUMPLE,5.0,,,False,False
20260327,20260306,20260309,20260314,20260326,20260320,20260314,20260321,582,10,9,2026-03-27,MSDU8051200,8000215 P2 FSC GE,RE-06205,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-14,2026-03-26,2026-03-20,,,directa_hoja,2026-03-14,2026-03-21,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260214,20260219,20260221,20260306,20260305,20260221,20260305,585,10,9,2026-03-27,MSDU8264550,8000215 P1 FSC GG,RE-54392,MSC,TPG,MEDLOG,2026-02-14,2026-02-19,2026-02-21,2026-03-06,2026-03-05,,,directa_hoja,2026-02-21,2026-03-05,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260301,20260305,20260307,20260321,20260310,20260307,20260310,586,10,9,2026-03-27,MSDU8342925,8000218 P1 FSC GE,RE-54910,MSC,NAPORTEC,MEDLOG,2026-03-01,2026-03-05,2026-03-07,2026-03-21,2026-03-10,,,directa_hoja,2026-03-07,2026-03-10,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260214,20260219,20260221,20260306,20260305,20260221,20260305,590,10,9,2026-03-27,MSDU8560547,8000215 P1 FSC GG,RE-54392,MSC,TPG,MEDLOG,2026-02-14,2026-02-19,2026-02-21,2026-03-06,2026-03-05,,,directa_hoja,2026-02-21,2026-03-05,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260315,20260318,20260321,20260329,,20260321,,591,30,0,2026-03-27,MSDU8613729,5700011284 P1 P3 GE,RE-06848,MSC,TPG,MEDLOG,2026-03-15,2026-03-18,2026-03-21,2026-03-29,,,,directa_hoja,2026-03-21,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260315,20260317,20260320,20260329,20260327,20260320,,593,30,0,2026-03-27,MSDU8733370,5700011108 P2 GG,RE-07749,MSC,TPG,MEDLOG,2026-03-15,2026-03-17,2026-03-20,2026-03-29,2026-03-27,,,directa_hoja,2026-03-20,,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260315,20260317,20260320,20260329,20260327,20260320,,595,30,0,2026-03-27,MSDU8762580,5700011108 P2 GG,RE-07749,MSC,TPG,MEDLOG,2026-03-15,2026-03-17,2026-03-20,2026-03-29,2026-03-27,,,directa_hoja,2026-03-20,,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260315,20260318,20260321,20260329,,20260321,,597,30,0,2026-03-27,MSDU8765613,5700011284 P1 P3 GE,RE-06848,MSC,TPG,MEDLOG,2026-03-15,2026-03-18,2026-03-21,2026-03-29,,,,directa_hoja,2026-03-21,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260320,20260323,20260326,20260409,,20260326,,598,30,0,2026-03-27,MSDU8803776,8000236 P4 FSC GE,RE-04220,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-23,2026-03-26,2026-04-09,,,,directa_hoja,2026-03-26,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260215,20260219,20260223,20260307,20260306,20260223,20260306,600,10,9,2026-03-27,MSDU8851882,8000214 P2 FSC GG,RE-54128,MSC,NAPORTEC,MEDLOG,2026-02-15,2026-02-19,2026-02-23,2026-03-07,2026-03-06,,,directa_hoja,2026-02-23,2026-03-06,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260313,20260310,20260313,604,10,14,2026-03-27,MSDU8922250,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-13,,,directa_hoja,2026-03-10,2026-03-13,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260306,20260309,20260313,20260326,20260320,20260313,20260321,605,10,9,2026-03-27,MSDU8923642,8000215 P2 FSC GE,RE-06205,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-13,2026-03-26,2026-03-20,,,directa_hoja,2026-03-13,2026-03-21,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260313,20260310,20260313,609,10,14,2026-03-27,MSMU4036651,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-13,,,directa_hoja,2026-03-10,2026-03-13,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260215,20260219,20260223,20260307,20260306,20260223,20260306,615,10,9,2026-03-27,MSMU4184129,8000214 P2 FSC GG,RE-54128,MSC,NAPORTEC,MEDLOG,2026-02-15,2026-02-19,2026-02-23,2026-03-07,2026-03-06,,,directa_hoja,2026-02-23,2026-03-06,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260317,20260310,20260318,616,10,9,2026-03-27,MSMU4189310,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-17,,,directa_hoja,2026-03-10,2026-03-18,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260215,20260219,20260223,20260307,20260306,20260223,20260306,622,10,9,2026-03-27,MSMU4382253,8000214 P2 FSC GG,RE-54128,MSC,NAPORTEC,MEDLOG,2026-02-15,2026-02-19,2026-02-23,2026-03-07,2026-03-06,,,directa_hoja,2026-02-23,2026-03-06,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260320,20260324,20260325,20260409,,20260325,,624,30,0,2026-03-27,MSMU4429535,8000236 P1 FSC GE,RE-03395,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-24,2026-03-25,2026-04-09,,,,directa_hoja,2026-03-25,,SIN_PLAN,CUMPLE,5.0,,,False,False
20260327,20260315,20260317,20260320,20260329,20260327,20260320,,625,30,0,2026-03-27,MSMU4608464,5700011108 P2 GG,RE-07749,MSC,TPG,MEDLOG,2026-03-15,2026-03-17,2026-03-20,2026-03-29,2026-03-27,,,directa_hoja,2026-03-20,,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260306,20260309,20260311,20260327,20260319,20260311,20260320,628,10,9,2026-03-27,MSMU4806011,8000229 P1 FSC GE,RE-06198,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-11,2026-03-27,2026-03-19,,,directa_hoja,2026-03-11,2026-03-20,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260315,20260310,20260315,630,10,14,2026-03-27,MSMU4933572,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-15,,,directa_hoja,2026-03-10,2026-03-15,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260320,20260323,20260326,20260409,,20260326,,631,30,0,2026-03-27,MSMU4963875,8000236 P4 FSC GE,RE-04220,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-23,2026-03-26,2026-04-09,,,,directa_hoja,2026-03-26,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260306,20260309,20260313,20260326,20260320,20260313,20260321,637,10,9,2026-03-27,MSMU5139274,8000215 P2 FSC GE,RE-06205,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-13,2026-03-26,2026-03-20,,,directa_hoja,2026-03-13,2026-03-21,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260215,20260219,20260223,20260307,20260306,20260223,20260306,638,10,9,2026-03-27,MSMU5174969,8000214 P2 FSC GG,RE-54128,MSC,NAPORTEC,MEDLOG,2026-02-15,2026-02-19,2026-02-23,2026-03-07,2026-03-06,,,directa_hoja,2026-02-23,2026-03-06,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260315,20260318,20260321,20260329,,20260321,,647,30,0,2026-03-27,MSMU5403896,5700011284 P1 P3 GE,RE-06848,MSC,TPG,MEDLOG,2026-03-15,2026-03-18,2026-03-21,2026-03-29,,,,directa_hoja,2026-03-21,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260315,20260318,20260321,20260329,,20260321,,649,30,0,2026-03-27,MSMU5483295,5700011284 P1 P3 GE,RE-06848,MSC,TPG,MEDLOG,2026-03-15,2026-03-18,2026-03-21,2026-03-29,,,,directa_hoja,2026-03-21,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260215,20260219,20260223,20260307,20260306,20260223,20260306,653,10,9,2026-03-27,MSMU5560513,8000214 P2 FSC GG,RE-54128,MSC,NAPORTEC,MEDLOG,2026-02-15,2026-02-19,2026-02-23,2026-03-07,2026-03-06,,,directa_hoja,2026-02-23,2026-03-06,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260301,20260303,20260304,20260315,20260311,20260304,20260311,655,10,9,2026-03-27,MSMU5615133,8000242 P2 P3 FSC GG,RE-05051,MSC,TPG,MEDLOG,2026-03-01,2026-03-03,2026-03-04,2026-03-15,2026-03-11,,,directa_hoja,2026-03-04,2026-03-11,PENDIENTE,CUMPLE,3.0,,,False,False
20260327,20260320,20260323,20260326,20260409,,20260326,,660,30,0,2026-03-27,MSMU5840601,8000236 P4 FSC GE,RE-04220,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-23,2026-03-26,2026-04-09,,,,directa_hoja,2026-03-26,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260317,20260310,20260317,674,10,9,2026-03-27,MSMU6460247,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-17,,,directa_hoja,2026-03-10,2026-03-17,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260320,20260324,20260325,20260409,,20260325,,677,30,0,2026-03-27,MSMU6569897,8000236 P1 FSC GE,RE-03395,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-24,2026-03-25,2026-04-09,,,,directa_hoja,2026-03-25,,SIN_PLAN,CUMPLE,5.0,,,False,False
20260327,20260301,20260305,20260307,20260321,20260311,20260307,20260311,678,10,9,2026-03-27,MSMU6604684,8000218 P1 FSC GE,RE-54910,MSC,NAPORTEC,MEDLOG,2026-03-01,2026-03-05,2026-03-07,2026-03-21,2026-03-11,,,directa_hoja,2026-03-07,2026-03-11,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260320,20260323,20260326,20260409,,20260326,,682,30,0,2026-03-27,MSMU6730297,8000236 P4 FSC GE,RE-04220,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-23,2026-03-26,2026-04-09,,,,directa_hoja,2026-03-26,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260301,20260305,20260307,20260321,20260311,20260307,20260311,687,10,9,2026-03-27,MSMU6809302,8000218 P1 FSC GE,RE-54910,MSC,NAPORTEC,MEDLOG,2026-03-01,2026-03-05,2026-03-07,2026-03-21,2026-03-11,,,directa_hoja,2026-03-07,2026-03-11,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260214,20260219,20260221,20260306,20260305,20260221,20260305,691,10,9,2026-03-27,MSMU6920002,8000215 P1 FSC GG,RE-54392,MSC,TPG,MEDLOG,2026-02-14,2026-02-19,2026-02-21,2026-03-06,2026-03-05,,,directa_hoja,2026-02-21,2026-03-05,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260215,20260219,20260223,20260307,20260306,20260223,20260306,692,10,9,2026-03-27,MSMU6929102,8000214 P2 FSC GG,RE-54128,MSC,NAPORTEC,MEDLOG,2026-02-15,2026-02-19,2026-02-23,2026-03-07,2026-03-06,,,directa_hoja,2026-02-23,2026-03-06,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260306,20260309,20260311,20260327,20260319,20260311,20260320,694,10,9,2026-03-27,MSMU7056409,8000229 P1 FSC GE,RE-06198,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-11,2026-03-27,2026-03-19,,,directa_hoja,2026-03-11,2026-03-20,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260317,20260310,20260318,700,10,9,2026-03-27,MSMU7489836,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-17,,,directa_hoja,2026-03-10,2026-03-18,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260315,20260318,20260321,20260329,,20260321,,703,30,0,2026-03-27,MSMU7695204,5700011284 P1 P3 GE,RE-06848,MSC,TPG,MEDLOG,2026-03-15,2026-03-18,2026-03-21,2026-03-29,,,,directa_hoja,2026-03-21,,SIN_PLAN,CUMPLE,6.0,,,False,False
